num_nodes,num_edges,density,avg_degree,max_degree,avg_clustering,diameter,degree_mean,degree_std,degree_max,betweenness_mean,betweenness_std,betweenness_max,closeness_mean,closeness_std,closeness_max,eigenvector_mean,eigenvector_std,eigenvector_max,graph_id
487,767,0.006481270227562721,3.1498973305954827,95,0.10072425319498217,11,0.006481270227562722,0.013056858079868568,0.1954732510288066,0.006203843741095215,0.028144626684188438,0.4135811187045665,0.2574938157704616,0.043607996825002195,0.41573994867408043,0.023809683128229054,0.038554987740659456,0.5295226294194973,1083
66,93,0.043356643356643354,2.8181818181818183,31,0.05718774817015286,6,0.043356643356643354,0.06421393165453984,0.47692307692307695,0.030186480186480187,0.09123708395475785,0.6871279761904759,0.35206626363928256,0.06350029332285512,0.5963302752293578,0.08795411439412666,0.08611381371568695,0.5923083263671671,1084
48,67,0.05939716312056738,2.7916666666666665,22,0.1994498556998557,6,0.05939716312056737,0.07201616067257548,0.46808510638297873,0.04430696885599753,0.11676972018172156,0.7440641381436942,0.34355955968506363,0.07206248954267278,0.5949367088607594,0.09999910723375692,0.10408415770800532,0.5883964117759661,1085
80,131,0.041455696202531644,3.275,71,0.5640277678407163,3,0.04145569620253166,0.12104957794416907,0.8987341772151899,0.013299253489126908,0.08572421565174058,0.6987990912041545,0.4962040092835608,0.061183201099960886,0.9080459770114943,0.08558161698218202,0.07194294152114641,0.5449746318426838,1086
143,545,0.05367871565054664,7.6223776223776225,99,0.5332778212482984,5,0.05367871565054663,0.09335476655589074,0.6971830985915494,0.008338380229300217,0.0479090295028174,0.41223380017872646,0.4671643315411631,0.060067605336284455,0.7593582887700535,0.060408015010104066,0.05782628049205685,0.3740810534487799,1087
30,37,0.08505747126436781,2.466666666666667,12,0.14636363636363636,9,0.08505747126436779,0.07488044816047049,0.41379310344827586,0.09532019704433498,0.16498130696175414,0.7889983579638752,0.29041507440138237,0.06834947073206327,0.46774193548387094,0.12376990778195916,0.13421752218312877,0.5641982730866281,1088
57,88,0.05513784461152882,3.087719298245614,52,0.42324582881858425,4,0.05513784461152881,0.1272084141903558,0.9285714285714285,0.01912736386420597,0.11759146720361824,0.8918831168831168,0.49490770194577416,0.07014836898391191,0.9333333333333333,0.10421639028931748,0.08174841676869016,0.612432508582001,1089
14,14,0.15384615384615385,2.0,7,0.07959183673469387,4,0.15384615384615388,0.1482498633322203,0.5384615384615385,0.1163003663003663,0.23721484172268495,0.6923076923076923,0.43369859307359304,0.09268495880778453,0.65,0.22592352032705065,0.1427835228295062,0.5641981092190342,1090
49,79,0.06717687074829932,3.2244897959183674,15,0.14278352033454073,6,0.06717687074829931,0.060007750899242686,0.3125,0.04353017802865827,0.07762905716162448,0.39562679735552087,0.3395416626195796,0.06352763351040988,0.5161290322580645,0.10357285384705983,0.09839119478531455,0.46332197758299465,1091
343,1188,0.020254718428724873,6.927113702623907,140,0.1951146471902569,7,0.02025471842872487,0.03248229831481633,0.4093567251461988,0.005823554037406642,0.02520058093007568,0.4298141251280984,0.3446899509640992,0.056440950644897674,0.5836177474402731,0.03401309612216871,0.04193520224379327,0.40929138798373704,1092
32,40,0.08064516129032258,2.5,25,0.22238782051282052,4,0.08064516129032258,0.14716360960398917,0.8064516129032258,0.03924731182795699,0.15089810592093106,0.8132616487455196,0.4712081984469537,0.0826180666214591,0.8157894736842105,0.14180944893485412,0.10554657830926119,0.6160501521392664,1093
26,29,0.08923076923076922,2.230769230769231,6,0.07179487179487179,8,0.08923076923076922,0.06305815855975137,0.24,0.11397435897435898,0.1707650438387162,0.5566666666666668,0.27863348895795315,0.05672868233060682,0.4032258064516129,0.14744115424069137,0.12931606434511964,0.45874977142682155,1094
31,31,0.06666666666666667,2.0,14,0.06487061325771003,9,0.06666666666666668,0.08076693315360829,0.4666666666666667,0.10352243233222098,0.19998379050399276,0.7195402298850575,0.2606316805068976,0.05106408774018803,0.37037037037037035,0.11636976185252518,0.13680695538793197,0.689984864129927,1095
25,37,0.12333333333333334,2.96,10,0.1471111111111111,5,0.12333333333333334,0.08934950102453472,0.41666666666666663,0.07420289855072465,0.10994965032766084,0.4255348516218082,0.3815124190080665,0.06798003186399337,0.5217391304347826,0.16628734399988976,0.11112389133513248,0.4825561024024338,1096
21,25,0.11904761904761904,2.380952380952381,17,0.28711484593837533,4,0.119047619047619,0.16653055666710204,0.8500000000000001,0.058646616541353384,0.19957768176822976,0.9394736842105263,0.4876604948119714,0.09765649405059912,0.8695652173913043,0.181179868800907,0.12162607763277473,0.6732837499042034,1097
19,25,0.14619883040935672,2.6315789473684212,14,0.3292076344707924,4,0.1461988304093567,0.16342910657873824,0.7777777777777777,0.06639146886824905,0.1858804655175721,0.8202614379084967,0.4845134995582949,0.09586484845147379,0.8181818181818182,0.1955122591307715,0.12002722806492896,0.6277760753578503,1098
16,23,0.19166666666666668,2.875,11,0.2994318181818182,4,0.19166666666666665,0.1713913650100261,0.7333333333333333,0.07916666666666666,0.1581529136763164,0.6247619047619047,0.4913225744773605,0.09604108932209403,0.75,0.21640418199965694,0.12517679502631207,0.5593555801250163,1099
29,36,0.08866995073891626,2.4827586206896552,28,0.2524539317642766,2,0.08866995073891625,0.1768689010768106,1.0,0.03375296478744754,0.176530460891205,0.9678130511463844,0.5314123299289207,0.08926725053648868,1.0,0.15378215546848029,0.1040855767153058,0.6583236004588118,1100
104,150,0.028005974607916356,2.8846153846153846,41,0.13631905941535602,8,0.028005974607916352,0.04656746009893919,0.39805825242718446,0.021720189195917346,0.07593753557554474,0.6790796473924252,0.3220969771301106,0.058821212465766284,0.5508021390374331,0.06562117847462429,0.07286456992932933,0.5935800151007208,1101
259,358,0.010715033970847925,2.7644787644787643,195,0.19192048161328734,7,0.010715033970847927,0.048528494167276774,0.7558139534883721,0.005712138188837129,0.05766731380832829,0.9162732525821838,0.4161289782841402,0.06224518483291631,0.7889908256880734,0.04275313628773882,0.045090721867873114,0.6685242491841361,1102
587,1241,0.007215493833979685,4.228279386712096,98,0.08480678232987868,10,0.0072154938339796856,0.015169596737409774,0.16723549488054607,0.004488726228817281,0.01706497066741024,0.1979894896150731,0.2825120324718447,0.04256377540375273,0.40950384346610763,0.023956917752398,0.03361017114775926,0.34047166812770463,1103
52,67,0.05052790346907994,2.576923076923077,30,0.18607978678972595,4,0.050527903469079934,0.09255762750493272,0.5882352941176471,0.031131221719457012,0.11482961087666448,0.6710308123249298,0.4000253132874248,0.06406092756786665,0.6455696202531646,0.10459517582859568,0.09105283314732375,0.6027128909554264,1104
39,53,0.07152496626180836,2.717948717948718,24,0.16518288474810214,5,0.07152496626180833,0.1011245663661767,0.631578947368421,0.04216362111098953,0.13238516520665247,0.8169410011515276,0.40431361993580167,0.0774715621028778,0.7037037037037037,0.12376159543309853,0.10160754468482983,0.6296858721814067,1105
623,993,0.005125081934215212,3.187800963081862,496,0.221066502331984,7,0.005125081934215212,0.032201339777888846,0.797427652733119,0.0022897157280939054,0.03872322353889491,0.9656999447184732,0.4236737191618376,0.06013283091993447,0.8173455978975033,0.02728082365987862,0.029340979824056958,0.6908126020463706,1106
59,104,0.06078316773816481,3.5254237288135593,28,0.3331878546137942,5,0.060783167738164806,0.08672294009531367,0.48275862068965514,0.026618269812462188,0.0863441669281499,0.5528685218794112,0.4064580033134481,0.06445390170595446,0.651685393258427,0.09782821643771608,0.08589989878334116,0.44534696525061696,1107
39,74,0.09986504723346828,3.7948717948717947,17,0.26427075103545694,5,0.09986504723346827,0.0997510017365723,0.4473684210526315,0.04260130575920049,0.09155859126316919,0.4516347174241911,0.40210990393176094,0.07695517769383839,0.6129032258064516,0.12101607271699,0.10486246127753168,0.4218879833964198,1108
39,57,0.07692307692307693,2.923076923076923,15,0.1372072372072372,7,0.07692307692307689,0.08393693228202233,0.39473684210526316,0.04949483896852318,0.0999947114081528,0.43115405220668385,0.3659823550083009,0.06925132430888851,0.5588235294117647,0.12154565691013439,0.1042481603065951,0.5044956803692032,1109
825,2637,0.0077581641659311565,6.392727272727273,382,0.3363837927453322,6,0.0077581641659311565,0.02868744845828996,0.4635922330097087,0.0018913467866504934,0.019715233680201862,0.35340262593169985,0.39734386243287506,0.04843088406107061,0.6010211524434719,0.02180596755995498,0.027140762533418305,0.34776467584960535,1110
59,95,0.055523085914669784,3.2203389830508473,11,0.2590909090909091,7,0.05552308591466977,0.042597000954502855,0.1896551724137931,0.05085771119792468,0.09548631574791945,0.4300541060069189,0.26161604234360986,0.03789301945813438,0.3815789473684211,0.058628186724881765,0.11624064806996422,0.4597200650493265,1111
60,76,0.04293785310734463,2.533333333333333,32,0.08275211795373086,8,0.04293785310734464,0.07207321404096956,0.5423728813559322,0.032739138905123706,0.11223246108861629,0.810296123124878,0.3589215553840284,0.0694092644001528,0.6344086021505376,0.09185460291711332,0.0907160327042916,0.6440970343478057,1112
12,11,0.16666666666666666,1.8333333333333333,7,0.0,5,0.16666666666666666,0.15227084274425592,0.6363636363636364,0.15303030303030302,0.26195475534444224,0.8727272727272727,0.4136827583886407,0.09331492070385486,0.6470588235294118,0.2425040476366024,0.1566049814443902,0.681503317441422,1113
35,58,0.09747899159663866,3.3142857142857145,14,0.19869701726844585,5,0.09747899159663864,0.10231415969898773,0.4117647058823529,0.048994143111790164,0.10096294212856864,0.3564639262500225,0.3947366793956331,0.07382213961833285,0.5666666666666667,0.12825428899902092,0.11010116223175936,0.4247429260509884,1114
37,49,0.07357357357357357,2.6486486486486487,21,0.19794079794079794,5,0.07357357357357355,0.10887697892062043,0.5833333333333333,0.04555984555984557,0.13547959689596278,0.7214285714285714,0.39641054578999263,0.07033285446427096,0.6206896551724138,0.13169421440107287,0.09840559394826738,0.5423946170735238,1115
62,91,0.048122686409307246,2.935483870967742,51,0.34092020777030263,5,0.04812268640930723,0.10909483219003727,0.8360655737704918,0.021108760796756568,0.11336945158454377,0.8836065573770492,0.45345964239740183,0.07400324851375423,0.8356164383561644,0.09648640092834614,0.08257969904255498,0.6162026491616638,1116
53,87,0.06313497822931785,3.2830188679245285,22,0.21083067875520703,6,0.06313497822931785,0.08153597622750734,0.42307692307692313,0.036711346367284216,0.09021801417490577,0.49689832540511264,0.36206443295313423,0.06999511922001443,0.5652173913043478,0.09681333954174533,0.0974428130498941,0.43955781511598696,1117
90,106,0.026466916354556804,2.3555555555555556,48,0.125462118653608,8,0.0264669163545568,0.056734121736953434,0.5393258426966292,0.025127681307456594,0.10159471862584926,0.9267109295199183,0.3267370671261226,0.06871454908838322,0.5894039735099338,0.06829433073327539,0.08029318464729812,0.6820881621046598,1118
14,20,0.21978021978021978,2.857142857142857,7,0.091156462585034,4,0.21978021978021986,0.14495501053047163,0.5384615384615385,0.10622710622710622,0.13017332966821177,0.39316239316239315,0.458834499494846,0.09389886975514862,0.6190476190476191,0.2274707624456833,0.14030546554197723,0.47177490684494716,1119
22,39,0.16883116883116883,3.5454545454545454,11,0.30611963793781977,5,0.1688311688311688,0.13900081695240107,0.5238095238095237,0.07294372294372295,0.12472011981863965,0.4561904761904763,0.4275371333113624,0.09650231632177828,0.6363636363636364,0.16196554757398626,0.1386423703403986,0.4383970652525339,1120
159,487,0.03877079850330388,6.1257861635220126,79,0.41281201080948154,5,0.03877079850330388,0.06702519688184701,0.5,0.009218199897874169,0.04335013395443281,0.35465634404581087,0.4167462906898465,0.0584562939328105,0.6528925619834711,0.055888435997724105,0.05626536143871224,0.3792641191178529,1121
361,735,0.011311172668513388,4.07202216066482,296,0.26236613692121785,5,0.011311172668513385,0.045605629619867034,0.8222222222222223,0.0036379310197009415,0.04699101679061677,0.8900483904091155,0.44172303597615886,0.055563625675741246,0.8430913348946136,0.03728893407704919,0.03714321604129824,0.6272046249652417,1122
42,45,0.05226480836236934,2.142857142857143,26,0.03181929181929182,6,0.05226480836236934,0.09394751751019347,0.6341463414634146,0.04410569105691057,0.14222199058317536,0.9091463414634147,0.3761948481236165,0.07383244721135866,0.6612903225806451,0.1114875544506444,0.10667731254647546,0.69544795049834,1123
64,97,0.04811507936507937,3.03125,24,0.17531747012045926,6,0.04811507936507936,0.06838585161278792,0.38095238095238093,0.03105798771121352,0.09803984341291737,0.6130520699645123,0.35260763318735444,0.06248781902483336,0.5675675675675675,0.08958685165094574,0.08717336755725019,0.5016480519040875,1124
33,37,0.07007575757575757,2.242424242424242,31,0.182078853046595,3,0.07007575757575757,0.15990614535219017,0.96875,0.03170821114369501,0.1683555198783864,0.9831989247311826,0.513037709850363,0.08486254084784882,0.9696969696969697,0.14309968309266943,0.09912371563762068,0.6931881993155357,1125
19,20,0.11695906432748537,2.1052631578947367,12,0.06220095693779905,5,0.11695906432748533,0.1383260371054371,0.6666666666666666,0.0911592707258342,0.1992459855707387,0.8300653594771242,0.4095758117107354,0.08834041895510264,0.6666666666666666,0.18507160099088624,0.1355731590472045,0.6617345645489682,1126
112,176,0.028314028314028315,3.142857142857143,44,0.13532517393195614,6,0.028314028314028315,0.04816807570450281,0.3963963963963964,0.017691880191880192,0.06820135887234435,0.6138916008751361,0.3476097546868932,0.05462621767882011,0.5904255319148937,0.0658509674686457,0.06776593179478013,0.5381348857266053,1127
229,316,0.012104497050486478,2.7598253275109172,184,0.2294251758679202,7,0.01210449705048648,0.05372609850166201,0.8070175438596491,0.00615771485347268,0.06301642875286521,0.9490371486719743,0.42834978257027606,0.0627243713019191,0.8172043010752689,0.04664239885400614,0.04681131119951717,0.6853447983041792,1128
18,19,0.12418300653594772,2.111111111111111,4,0.21296296296296297,8,0.12418300653594766,0.058459293529406264,0.23529411764705882,0.1723856209150327,0.2164123005340996,0.6617647058823529,0.27754690587074266,0.059243494718853464,0.40476190476190477,0.1865173126727196,0.14410707001706236,0.5103364222316276,1129
14,13,0.14285714285714285,1.8571428571428572,4,0.0,5,0.14285714285714285,0.08652755905507484,0.3076923076923077,0.1593406593406593,0.23268003609021604,0.7948717948717948,0.3589379554868152,0.08158936749259707,0.5652173913043478,0.23032217808999103,0.13557383858419703,0.5583094980137904,1130
638,2524,0.012421076460485328,7.912225705329154,396,0.35881796575417974,6,0.012421076460485327,0.03255358480042147,0.6216640502354789,0.0025363535680479623,0.025883227546739006,0.6379385668813554,0.39182295125711836,0.05730754867940283,0.7141255605381166,0.022686988127167986,0.03244531844257343,0.36706600055259875,1131
99,148,0.030509173366316224,2.98989898989899,41,0.20167554596309412,8,0.030509173366316224,0.04961992424559564,0.4183673469387755,0.02190429436379363,0.07440729337283837,0.656084433835328,0.3317984153130652,0.06089324161134129,0.5664739884393064,0.06814618806318107,0.0738722353355282,0.5848269314685549,1132
317,855,0.017070638501776942,5.394321766561514,174,0.3342161618705247,6,0.017070638501776945,0.04364926202931828,0.550632911392405,0.004975632388482286,0.03692204765911761,0.5212106649889927,0.3978828824089107,0.055855269820733314,0.6752136752136753,0.036903829003940215,0.04234007011496383,0.44000267089791406,1133
119,188,0.02677681241988321,3.1596638655462184,50,0.22749786531574168,7,0.02677681241988321,0.050057761692313595,0.423728813559322,0.016751941976268996,0.06745966410123314,0.5759148558519674,0.34883019837044393,0.06028573411082137,0.5841584158415841,0.06195022918242391,0.06756870909513492,0.5293407408892791,1134
12,11,0.16666666666666666,1.8333333333333333,6,0.0,5,0.16666666666666663,0.13803687241127724,0.5454545454545454,0.18939393939393936,0.27327806334971827,0.7272727272727273,0.35738771639821115,0.06858439514915841,0.4782608695652174,0.2402583563806071,0.1600289208943887,0.6707349131580015,1135
930,4485,0.01038230494114379,9.64516129032258,556,0.3433046077615716,7,0.010382304941143788,0.027621499297184885,0.5984930032292788,0.0017000236079397707,0.019408264287631677,0.5611614753192005,0.3957952398008411,0.05279220404403852,0.6984962406015037,0.019836264048249595,0.02611113643280242,0.3636055368624631,1136
47,83,0.07678075855689177,3.5319148936170213,30,0.32547294557566014,6,0.07678075855689179,0.11334648281489904,0.6521739130434783,0.031616815705622366,0.1031661960687491,0.579392684610076,0.42704637863210965,0.07827660350635898,0.696969696969697,0.10909677485888568,0.09682194720243167,0.502018348566784,1137
10,12,0.26666666666666666,2.4,5,0.2633333333333333,5,0.2666666666666667,0.1507184440694504,0.5555555555555556,0.16666666666666666,0.19592688860647062,0.5138888888888888,0.45061797716798385,0.09981097490940151,0.6,0.26828404000007683,0.1674027296110706,0.5459429228649104,1138
20,21,0.11052631578947368,2.1,6,0.0,5,0.11052631578947367,0.08136644649337003,0.3157894736842105,0.11461988304093565,0.18313303281695162,0.6052631578947368,0.33747506091234175,0.06586175224554716,0.5,0.1908344810861993,0.11654269959358693,0.47635132249855755,1139
153,358,0.030787753697970415,4.6797385620915035,70,0.2526232361225665,7,0.030787753697970415,0.0517953301922927,0.4605263157894737,0.012067810742282274,0.04678490287647792,0.5009222197733573,0.36508632946561853,0.061110832288079925,0.6129032258064516,0.05479645664779131,0.059441534731743156,0.453457891606127,1140
354,576,0.009218802515964854,3.2542372881355934,33,0.06725544687037095,10,0.009218802515964854,0.012751981402668694,0.09348441926345609,0.009030699878217523,0.025015714948209606,0.2336890618056423,0.24513850747417482,0.037736464158621065,0.37553191489361704,0.029435055499670598,0.04425422312947611,0.331159425016134,1141
57,212,0.13283208020050125,7.43859649122807,43,0.4940517126767637,4,0.13283208020050127,0.1421511984122191,0.7678571428571428,0.019628616997038044,0.06349037624233944,0.44275851405081373,0.4920312778803797,0.0777151890896259,0.8115942028985508,0.10348327073139493,0.08267449623587453,0.37338627993523116,1142
10,9,0.2,1.8,7,0.0,4,0.2,0.19751543149590198,0.7777777777777777,0.1388888888888889,0.2824605293085814,0.9444444444444444,0.49654264002251625,0.12062870459624993,0.8181818181818182,0.27749681355321315,0.15164273298715394,0.6900244922185613,1143
34,54,0.0962566844919786,3.176470588235294,22,0.43352431881843645,5,0.0962566844919786,0.12526007907850883,0.6666666666666667,0.04305926916221033,0.1336096212656994,0.7010732323232324,0.4347075999167925,0.08099576517251297,0.7333333333333333,0.13400065613436832,0.10703078464367682,0.5611403183321404,1144
42,65,0.07549361207897794,3.0952380952380953,20,0.28662529339221066,6,0.07549361207897794,0.08207693260884905,0.4878048780487805,0.045818815331010454,0.1069183699275642,0.6318292682926829,0.36644912505686567,0.07053447174734115,0.5942028985507246,0.11621236734491361,0.10150965217955711,0.5396600782675146,1145
10,11,0.24444444444444444,2.2,8,0.13690476190476192,3,0.24444444444444446,0.22662308949301263,0.8888888888888888,0.10833333333333332,0.25840799399017184,0.875,0.5553571428571429,0.12339789632050675,0.9,0.28688140649868454,0.13303780893165854,0.6453463474852746,1146
245,443,0.01482101037136166,3.6163265306122447,82,0.12188663960639178,9,0.01482101037136166,0.02926924398511653,0.33606557377049184,0.010092699293844234,0.0380146899596998,0.44756131799030574,0.29931934194452264,0.05079928671251333,0.4728682170542636,0.039156382585394146,0.05048178241591184,0.5053994455579877,1147
70,158,0.06542443064182195,4.514285714285714,40,0.4290697980147018,6,0.06542443064182196,0.09543682569385813,0.5797101449275363,0.020770917062477162,0.07397726052368053,0.4908199951038827,0.42558526413168324,0.06844218817500076,0.6831683168316832,0.08905345384958223,0.07971948722348013,0.4350380879610154,1148
58,75,0.045372050816696916,2.586206896551724,42,0.28441812675303585,3,0.04537205081669692,0.1118637563830729,0.7368421052631579,0.021973036038371793,0.1100972737398146,0.7409147869674185,0.4561152411169928,0.06676997358201135,0.7916666666666666,0.10006314429175135,0.08502203517202453,0.5752370583559416,1149
13,14,0.1794871794871795,2.1538461538461537,7,0.1575091575091575,5,0.1794871794871795,0.1341567277977971,0.5833333333333333,0.13286713286713286,0.21445221445221443,0.7575757575757576,0.4220757320172795,0.08529575302563318,0.631578947368421,0.23678311333195948,0.14441895361724985,0.636909832610975,1150
66,119,0.05547785547785548,3.606060606060606,41,0.2301697963283329,4,0.05547785547785548,0.08586192584221046,0.6307692307692307,0.0230259324009324,0.0901643612880283,0.7063969939632236,0.41345965525821105,0.06479299446426255,0.7065217391304348,0.09387810662281983,0.07961417115331677,0.5340724895909436,1151
136,304,0.033115468409586055,4.470588235294118,69,0.18848283762418933,7,0.03311546840958606,0.054023472731429614,0.5111111111111112,0.013458849543134003,0.054695808594322846,0.5899681543385896,0.368045853937339,0.06279001023040807,0.6367924528301887,0.05925203196075047,0.061984981124404606,0.5089682277308281,1152
45,66,0.06666666666666667,2.933333333333333,42,0.4391718038059501,4,0.06666666666666668,0.14151872034952265,0.9545454545454546,0.02363166549213061,0.13613430073705843,0.9238900634249472,0.5043974909092441,0.07683141911202085,0.9565217391304348,0.11983266456256783,0.0886699200747205,0.6387553717229542,1153
42,67,0.07781649245063879,3.1904761904761907,35,0.3323612778444711,4,0.07781649245063879,0.13727613767333222,0.8536585365853658,0.028513356562137056,0.1260446083355746,0.8164634146341463,0.47881526696142207,0.08152353976046689,0.8723404255319149,0.12027853157965021,0.09665711898544721,0.5747009036646249,1154
25,49,0.16333333333333333,3.92,12,0.3442164502164502,6,0.16333333333333333,0.13381164207779364,0.5,0.0653623188405797,0.09970338069246118,0.4555296756383713,0.41998496702530824,0.09296062805858757,0.631578947368421,0.153232372018165,0.128529530325473,0.41488150407811764,1155
15,14,0.13333333333333333,1.8666666666666667,12,0.0,4,0.1333333333333333,0.19494751895674975,0.8571428571428571,0.08424908424908424,0.2437040135181057,0.9780219780219781,0.49597488292890574,0.11226174746247662,0.875,0.21834624536830347,0.13780995537417207,0.7015146938478322,1156
471,1344,0.012142566743461173,5.707006369426751,287,0.31797213468380586,7,0.012142566743461173,0.035484055410427685,0.6106382978723405,0.0034160600786746383,0.031271232043924554,0.6460904962003529,0.39265726760270586,0.05487076938987161,0.6994047619047619,0.02901653379216574,0.03579361698988927,0.44299946019083514,1157
45,72,0.07272727272727272,3.2,25,0.22116305916305914,6,0.07272727272727274,0.09285789967299735,0.5681818181818182,0.038430819826168666,0.11393108088284805,0.7038407329105002,0.39063167206561417,0.07490289934130302,0.6666666666666666,0.1090206689304006,0.10166964133009519,0.5467930797590842,1158
52,78,0.058823529411764705,3.0,27,0.11251721924798848,5,0.05882352941176469,0.0793684592272873,0.5294117647058824,0.03377073906485671,0.10092553657706395,0.6839122315592904,0.3821836721328014,0.06510056844188702,0.6375,0.10677385612251947,0.08848792504910906,0.5825831640948594,1159
14,17,0.18681318681318682,2.4285714285714284,9,0.05952380952380952,4,0.18681318681318687,0.16113053075401296,0.6923076923076923,0.09523809523809523,0.19712411472260152,0.7713675213675214,0.4808593291025918,0.09352603627693866,0.7647058823529411,0.23916437561891693,0.11928525836575547,0.5650776618929604,1160
172,594,0.04039167686658507,6.906976744186046,107,0.45852778706842584,5,0.04039167686658506,0.07570431690026434,0.6257309941520468,0.00771353829169367,0.0442212243231334,0.43883316943193784,0.4406359886558736,0.05969612397667786,0.7215189873417721,0.05273479731553628,0.055072630593257496,0.37163464274992153,1161
88,112,0.029258098223615466,2.5454545454545454,72,0.12441289149035627,5,0.029258098223615466,0.08688187670333104,0.8275862068965517,0.015194041457072732,0.10258910552850747,0.9649603492827229,0.4444004614471427,0.06882761099361566,0.8446601941747572,0.0797708310433851,0.07071245207376185,0.6887687361815507,1162
97,237,0.0509020618556701,4.88659793814433,40,0.26549767670290375,5,0.0509020618556701,0.06440183954926683,0.41666666666666663,0.01793045758726713,0.0511320339335711,0.35069400413529567,0.3794246135803839,0.06231859737259999,0.6193548387096774,0.0718910913536894,0.07170041376792013,0.4520105840609923,1163
64,138,0.06845238095238096,4.3125,35,0.3392943843593156,6,0.06845238095238095,0.09756075656722979,0.5555555555555556,0.02445756528417818,0.07390546250492767,0.433602292976403,0.4110231680565901,0.07428204618604445,0.6702127659574468,0.09198028073692036,0.08464412534581071,0.4663908955399682,1164
48,86,0.07624113475177305,3.5833333333333335,23,0.2813305152979066,5,0.07624113475177305,0.09690328668042346,0.48936170212765956,0.033649398704902876,0.09273269086059967,0.46312387119510157,0.40522598391174314,0.07430112598449824,0.6266666666666667,0.10770728540791062,0.09608576379148069,0.452719453985542,1165
75,150,0.05405405405405406,4.0,27,0.19022201580096318,9,0.05405405405405405,0.06206416089963905,0.3648648648648649,0.029218807848944834,0.059470359812729204,0.356246097442713,0.3330807438118564,0.06586543930938857,0.5285714285714286,0.07774267078320841,0.08537804444250881,0.4434452587305456,1166
660,1268,0.0058306892904768474,3.8424242424242423,492,0.2519470117022375,7,0.005830689290476847,0.03147315743255878,0.7465857359635812,0.0022441414201979848,0.033455719351972314,0.8460641016716313,0.4133898657010747,0.05717952968145526,0.7680652680652681,0.026465431457690723,0.028543518579701936,0.6322590753645155,1167
36,43,0.06825396825396825,2.388888888888889,31,0.209941969619389,4,0.06825396825396825,0.14242438862492146,0.8857142857142857,0.0338468720821662,0.15437066166747582,0.9294117647058824,0.4771841157673749,0.08297172099790494,0.875,0.13362113172137755,0.09961511399017746,0.672683446027914,1168
21,24,0.11428571428571428,2.2857142857142856,13,0.1706959706959707,4,0.11428571428571425,0.13106056137640845,0.65,0.07543859649122805,0.1913929757341085,0.8842105263157894,0.42811541409675574,0.09335914775956787,0.7407407407407407,0.17418636301558968,0.13144640945438113,0.639124350580601,1169
442,933,0.00957305999322806,4.221719457013575,296,0.31354860930341805,8,0.009573059993228062,0.03763133029055129,0.671201814058957,0.003454178874346942,0.037100737869927264,0.7435533823817174,0.40565717420965014,0.05523189902097172,0.7325581395348837,0.03142954573659018,0.035701920028278766,0.5234650382619854,1170
10,11,0.24444444444444444,2.2,5,0.36,4,0.24444444444444446,0.14740554623801777,0.5555555555555556,0.15555555555555553,0.2641665206215275,0.6944444444444444,0.4627147413989519,0.09637540664347319,0.6428571428571429,0.2901653712563112,0.12571418903086107,0.533349490596885,1171
62,150,0.07932310946589106,4.838709677419355,45,0.3992202768768234,4,0.07932310946589105,0.12250734575738538,0.7377049180327869,0.019081614665961574,0.085103455427489,0.5617234844693862,0.4747234464573399,0.06967279428053551,0.7922077922077922,0.09578148997759899,0.08339627351228363,0.4415924531036012,1172
15,15,0.14285714285714285,2.0,7,0.0,4,0.14285714285714285,0.12508500511013046,0.5,0.12967032967032968,0.22492870772748538,0.6373626373626374,0.38479750851354877,0.07610773241575876,0.56,0.22095663027263462,0.13358455825891294,0.5983178464856692,1173
14,17,0.18681318681318682,2.4285714285714284,6,0.09999999999999999,6,0.18681318681318687,0.1076698788036562,0.46153846153846156,0.1510989010989011,0.15494332301874997,0.42948717948717946,0.3723561194942912,0.07582623704082907,0.5,0.22669520765170328,0.14155512797607345,0.5359713054786299,1174
15,14,0.13333333333333333,1.8666666666666667,13,0.0,3,0.1333333333333333,0.21327805406246375,0.9285714285714285,0.07545787545787545,0.24673096483424442,0.989010989010989,0.522051282051282,0.11600327970757873,0.9333333333333333,0.2207943818964665,0.13385255914484423,0.7046982502344394,1175
33,37,0.07007575757575757,2.242424242424242,25,0.09455988455988455,5,0.07007575757575757,0.13236590534255166,0.78125,0.04184995112414468,0.15689128743138245,0.8911290322580646,0.44864028830852754,0.08302564043697244,0.8,0.13785006758879784,0.10630328860761634,0.6710815634205614,1176
17,18,0.1323529411764706,2.1176470588235294,8,0.10784313725490195,8,0.1323529411764706,0.10906174245728917,0.5,0.16421568627450983,0.21749022789786437,0.7,0.3048647886175045,0.06578133779112695,0.42105263157894735,0.19898283736985678,0.13866996734695589,0.5434188253016982,1177
317,563,0.011240666054386455,3.55205047318612,108,0.10411210390629486,8,0.011240666054386455,0.02390073277402528,0.34177215189873417,0.007604127250335773,0.03781836907613926,0.6210152443116765,0.30403999150820166,0.053069003518203574,0.5401709401709401,0.032684398817754,0.04567607914887304,0.5607627956174288,1178
10,11,0.24444444444444444,2.2,5,0.14333333333333334,4,0.24444444444444446,0.14740554623801774,0.5555555555555556,0.15277777777777776,0.18767995479565405,0.5138888888888888,0.46525036536353664,0.08455324544445506,0.6,0.2858452041801639,0.13524984010046168,0.5601100138809237,1179
